row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_month_name,order_quarter,order_quarter_num,year_month,year_quarter,order_day_name,order_week,is_weekend_order,processing_month,shipping_days,is_delayed,profit_margin,unit_price,is_loss,is_discounted,discount_value,discount_band,sales_category,margin_band,lifetime_orders,lifetime_value,is_high_value,is_repeat,rfm_segment,sales_outlier,profit_outlier,quantity_outlier,discount_outlier,shipping_days_outlier
8678,CA-2018-141705,2018-10-24,2018-10-26,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,76063,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517.405,5,0.3,-81.3065,2018,10,Oct,Q4,4,2018-10,2018-Q4,Wednesday,43,False,Oct,2,False,-15.714285714285714,103.481,True,True,221.745,16-30%,Very Large,Loss,11,7473.8282,True,True,Champion,True,True,False,False,False
8679,CA-2017-112739,2017-09-02,2017-09-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8.608,8,0.8,-13.3424,2017,9,Sep,Q3,3,2017-09,2017-Q3,Saturday,35,True,Sep,5,False,-154.99999999999997,1.076,True,True,34.432000000000016,50%+,Small,Loss,8,1137.616,False,True,Loyal,False,False,False,True,False
8681,CA-2017-143805,2017-12-01,2017-12-03,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,7,0.0,694.5015,2017,12,Dec,Q4,4,2017-12,2017-Q4,Friday,48,False,Dec,2,False,32.99999999999999,300.65000000000003,False,False,0.0,No discount,Very Large,Strong (25%+),11,7610.864,True,True,Loyal,True,True,False,False,False
8691,CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2,0.4,-56.3108,2017,8,Aug,Q3,3,2017-08,2017-Q3,Monday,33,False,Aug,4,False,-21.666666666666664,129.948,True,True,173.264,31-50%,Very Large,Loss,9,1872.436,False,True,Potential,False,True,False,False,False
8692,CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,247.188,2,0.4,-49.4376,2017,8,Aug,Q3,3,2017-08,2017-Q3,Monday,33,False,Aug,4,False,-20.0,123.594,True,True,164.79200000000003,31-50%,Very Large,Loss,9,1872.436,False,True,Potential,False,True,False,False,False
8694,CA-2017-118311,2017-10-24,2017-10-28,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450.0,5,0.0,162.0,2017,10,Oct,Q4,4,2017-10,2017-Q4,Tuesday,43,False,Oct,4,False,36.0,90.0,False,False,0.0,No discount,Very Large,Strong (25%+),8,3484.92,False,True,Loyal,False,True,False,False,False
8700,CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936,8,0.2,223.9936,2018,6,Jun,Q2,2,2018-06,2018-Q2,Friday,24,False,Jun,5,False,10.0,279.992,False,True,559.9839999999999,16-30%,Very Large,Low (0-10%),7,5371.09,True,True,Loyal,True,True,False,False,False
8712,CA-2015-105648,2015-03-03,2015-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,3,0.2,-23.4882,2015,3,Mar,Q1,1,2015-03,2015-Q1,Tuesday,10,False,Mar,4,False,-3.75,208.784,True,True,156.58799999999997,16-30%,Very Large,Loss,5,2656.691,False,True,Potential,True,False,False,False,False
8716,CA-2018-121678,2018-11-16,2018-11-20,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,1.824,1,0.7,-1.3984,2018,11,Nov,Q4,4,2018-11,2018-Q4,Friday,46,False,Nov,4,False,-76.66666666666667,1.824,True,True,4.255999999999999,50%+,Small,Loss,11,7294.185,True,True,Champion,False,False,False,True,False
8717,CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,4,0.8,-160.96,2017,6,Jun,Q2,2,2017-06,2017-Q2,Monday,24,False,Jun,4,False,-250.0,16.096,True,True,257.53600000000006,50%+,Large,Loss,7,2852.968,False,True,Loyal,False,True,False,True,False
8718,CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.984,2,0.6,-4.5396,2017,6,Jun,Q2,2,2017-06,2017-Q2,Monday,24,False,Jun,4,False,-65.0,3.492,True,True,10.475999999999996,50%+,Small,Loss,7,2852.968,False,True,Loyal,False,False,False,True,False
8721,CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372,2,0.3,-119.2312,2017,6,Jun,Q2,2,2017-06,2017-Q2,Monday,24,False,Jun,4,False,-31.428571428571427,189.686,True,True,162.58800000000002,16-30%,Very Large,Loss,7,2852.968,False,True,Loyal,False,True,False,False,False
8723,CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.524,2,0.8,-2.667,2017,6,Jun,Q2,2,2017-06,2017-Q2,Monday,24,False,Jun,4,False,-174.99999999999997,0.762,True,True,6.096000000000002,50%+,Small,Loss,7,2852.968,False,True,Loyal,False,False,False,True,False
8735,CA-2018-116988,2018-06-27,2018-06-29,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,LogitechÂ P710e Mobile Speakerphone,1287.45,5,0.0,244.6155,2018,6,Jun,Q2,2,2018-06,2018-Q2,Wednesday,26,False,Jun,2,False,19.0,257.49,False,False,0.0,No discount,Very Large,Healthy (10-25%),10,3454.916,False,True,Champion,True,True,False,False,False
8737,CA-2017-168774,2017-09-04,2017-09-09,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0.0,160.623,2017,9,Sep,Q3,3,2017-09,2017-Q3,Monday,36,False,Sep,5,False,30.0,178.47,False,False,0.0,No discount,Very Large,Strong (25%+),8,2170.716,False,True,Loyal,True,True,False,False,False
8738,CA-2018-161592,2018-04-06,2018-04-10,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.1,5,0.7,-5.94,2018,4,Apr,Q2,2,2018-04,2018-Q2,Friday,14,False,Apr,4,False,-73.33333333333334,1.62,True,True,18.9,50%+,Small,Loss,5,844.4580000000001,False,True,At Risk,False,False,False,True,False
8750,US-2016-163825,2016-06-16,2016-06-19,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376,3,0.2,1143.891,2016,6,Jun,Q2,2,2016-06,2016-Q2,Thursday,24,False,Jun,3,False,37.5,1016.792,False,True,762.594,16-30%,Very Large,Strong (25%+),12,7663.126,True,True,Champion,True,True,False,False,False
8755,CA-2018-152198,2018-09-09,2018-09-10,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,4.86,3,0.7,-3.564,2018,9,Sep,Q3,3,2018-09,2018-Q3,Sunday,36,True,Sep,1,False,-73.33333333333333,1.62,True,True,11.34,50%+,Small,Loss,6,385.43,False,True,At Risk,False,False,False,True,False
8756,CA-2018-152198,2018-09-09,2018-09-10,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.258,2,0.7,-5.215,2018,9,Sep,Q3,3,2018-09,2018-Q3,Sunday,36,True,Sep,1,False,-83.33333333333333,3.129,True,True,14.601999999999997,50%+,Small,Loss,6,385.43,False,True,At Risk,False,False,False,True,False
8761,CA-2017-159891,2017-01-31,2017-02-06,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,1,0.0,635.495,2017,1,Jan,Q1,1,2017-01,2017-Q1,Tuesday,5,False,Feb,6,True,50.0,1270.99,False,False,0.0,No discount,Very Large,Strong (25%+),11,5907.972,True,True,Champion,True,True,False,False,False
8766,CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.696,2,0.8,-2.544,2016,11,Nov,Q4,4,2016-11,2016-Q4,Monday,47,False,Nov,6,True,-150.0,0.848,True,True,6.7840000000000025,50%+,Small,Loss,9,6765.728,True,True,Champion,False,False,False,True,False
8767,CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.588,3,0.8,-67.617,2016,11,Nov,Q4,4,2016-11,2016-Q4,Monday,47,False,Nov,6,True,-275.0,8.196,True,True,98.35200000000005,50%+,Medium,Loss,9,6765.728,True,True,Champion,False,True,False,True,False
8768,CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98,5,0.8,-13.167,2016,11,Nov,Q4,4,2016-11,2016-Q4,Monday,47,False,Nov,6,True,-165.0,1.596,True,True,31.92000000000001,50%+,Small,Loss,9,6765.728,True,True,Champion,False,False,False,True,False
8772,CA-2018-115882,2018-09-14,2018-09-17,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.784,4,0.2,94.2784,2018,9,Sep,Q3,3,2018-09,2018-Q3,Friday,37,False,Sep,3,False,10.0,235.696,False,True,235.69600000000003,16-30%,Very Large,Low (0-10%),7,3908.8028,False,True,Potential,True,True,False,False,False
8777,CA-2017-102813,2017-07-02,2017-07-03,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.3,0.0,2017,7,Jul,Q3,3,2017-07,2017-Q3,Sunday,26,True,Jul,1,False,0.0,105.686,False,True,226.47000000000003,16-30%,Very Large,Loss,13,2846.705,False,True,Loyal,True,False,False,False,False
8782,CA-2016-133585,2016-03-01,2016-03-04,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,6,0.32,-36.1176,2016,3,Mar,Q1,1,2016-03,2016-Q1,Tuesday,9,False,Mar,3,False,-2.9411764705882355,204.6664,True,True,577.8816000000002,31-50%,Very Large,Loss,4,3984.4524,False,True,At Risk,True,False,False,False,False
8784,CA-2017-116911,2017-09-15,2017-09-20,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39,3,0.0,259.5297,2017,9,Sep,Q3,3,2017-09,2017-Q3,Friday,37,False,Sep,5,False,23.0,376.13000000000005,False,False,0.0,No discount,Very Large,Healthy (10-25%),8,8828.0305,True,True,Champion,True,True,False,False,False
8789,CA-2018-126914,2018-06-15,2018-06-19,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,3,0.2,52.3764,2018,6,Jun,Q2,2,2018-06,2018-Q2,Friday,24,False,Jun,4,False,7.5,232.784,False,True,174.58799999999997,16-30%,Very Large,Low (0-10%),10,8697.842999999999,True,True,Champion,True,False,False,False,False
8792,CA-2018-162075,2018-03-18,2018-03-24,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537.544,7,0.2,47.0351,2018,3,Mar,Q1,1,2018-03,2018-Q1,Sunday,11,True,Mar,6,True,8.75,76.792,False,True,134.38599999999997,16-30%,Very Large,Low (0-10%),8,1427.044,False,True,Potential,True,False,False,False,False
8795,CA-2015-162992,2015-12-19,2015-12-21,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8,5,0.2,72.975,2015,12,Dec,Q4,4,2015-12,2015-Q4,Saturday,51,True,Dec,2,False,12.5,116.76,False,True,145.94999999999993,16-30%,Very Large,Healthy (10-25%),12,2442.044,False,True,Champion,True,True,False,False,False
8799,US-2017-150140,2017-04-06,2017-04-10,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,5,0.0,336.635,2017,4,Apr,Q2,2,2017-04,2017-Q2,Thursday,14,False,Apr,4,False,26.0,258.95,False,False,0.0,No discount,Very Large,Strong (25%+),7,2454.866,False,True,Loyal,True,True,False,False,False
8800,CA-2015-116666,2015-05-08,2015-05-10,First Class,KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,5,0.4,239.996,2015,5,May,Q2,2,2015-05,2015-Q2,Friday,19,False,May,2,False,13.333333333333334,359.994,False,True,1199.9800000000002,31-50%,Very Large,Healthy (10-25%),10,4642.088400000001,True,True,Champion,True,True,False,False,False
8808,US-2018-110646,2018-10-26,2018-10-31,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.282,3,0.7,-27.735,2018,10,Oct,Q4,4,2018-10,2018-Q4,Friday,43,False,Oct,5,False,-83.33333333333334,11.094,True,True,77.65799999999997,50%+,Medium,Loss,7,2279.586,False,True,Loyal,False,False,False,True,False
8815,CA-2016-144274,2016-11-23,2016-11-25,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0.0,89.3142,2016,11,Nov,Q4,4,2016-11,2016-Q4,Wednesday,47,False,Nov,2,False,29.0,153.99,False,False,0.0,No discount,Very Large,Strong (25%+),7,3922.415,False,True,Potential,False,True,False,False,False
8820,CA-2016-142930,2016-11-28,2016-12-02,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Austin,Texas,78745,Central,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,4,0.2,117.432,2016,11,Nov,Q4,4,2016-11,2016-Q4,Monday,48,False,Dec,4,False,35.0,83.88,False,True,83.88,16-30%,Very Large,Strong (25%+),6,1186.326,False,True,Potential,False,True,False,False,False
8821,CA-2018-100622,2018-11-03,2018-11-07,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984,2,0.2,311.9948,2018,11,Nov,Q4,4,2018-11,2018-Q4,Saturday,44,True,Nov,4,False,32.5,479.992,False,True,239.996,16-30%,Very Large,Strong (25%+),7,2650.557,False,True,Loyal,True,True,False,False,False
8822,CA-2018-100622,2018-11-03,2018-11-07,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.086,2,0.7,-2.9964,2018,11,Nov,Q4,4,2018-11,2018-Q4,Saturday,44,True,Nov,4,False,-73.33333333333333,2.043,True,True,9.534,50%+,Small,Loss,7,2650.557,False,True,Loyal,False,False,False,True,False
8831,CA-2017-167983,2017-08-21,2017-08-24,Second Class,RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,33.44,10,0.2,11.704,2017,8,Aug,Q3,3,2017-08,2017-Q3,Monday,34,False,Aug,3,False,35.0,3.344,False,True,8.36,16-30%,Medium,Strong (25%+),4,954.6452,False,True,At Risk,False,False,True,False,False
8833,CA-2016-153423,2016-06-22,2016-06-27,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2,0.2,456.588,2016,6,Jun,Q2,2,2016-06,2016-Q2,Wednesday,25,False,Jun,5,False,37.5,608.784,False,True,304.3919999999998,16-30%,Very Large,Strong (25%+),7,2921.544,False,True,Loyal,True,True,False,False,False
8841,CA-2015-153808,2015-04-06,2015-04-10,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,3,0.0,131.9868,2015,4,Apr,Q2,2,2015-04,2015-Q2,Monday,15,False,Apr,4,False,43.99999999999999,99.99,False,False,0.0,No discount,Very Large,Strong (25%+),10,4256.272,False,True,Champion,False,True,False,False,False
8845,CA-2018-156664,2018-12-18,2018-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,3,0.7,-6.03,2018,12,Dec,Q4,4,2018-12,2018-Q4,Tuesday,51,False,Dec,5,False,-83.33333333333334,2.412,True,True,16.883999999999993,50%+,Small,Loss,7,2475.157,False,True,Loyal,False,False,False,True,False
8850,CA-2016-140718,2016-07-02,2016-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,159.84,10,0.2,45.954,2016,7,Jul,Q3,3,2016-07,2016-Q3,Saturday,26,True,Jul,2,False,28.75,15.984,False,True,39.95999999999998,16-30%,Large,Strong (25%+),7,2984.054,False,True,Loyal,False,False,True,False,False
8851,CA-2016-140718,2016-07-02,2016-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,2,0.7,-2.3136,2016,7,Jul,Q3,3,2016-07,2016-Q3,Saturday,26,True,Jul,2,False,-80.0,1.446,True,True,6.747999999999999,50%+,Small,Loss,7,2984.054,False,True,Loyal,False,False,False,True,False
8855,US-2016-115343,2016-09-22,2016-09-25,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10003832,Technology,Accessories,LogitechÂ P710e Mobile Speakerphone,617.976,3,0.2,-7.7247,2016,9,Sep,Q3,3,2016-09,2016-Q3,Thursday,38,False,Sep,3,False,-1.25,205.992,True,True,154.49399999999991,16-30%,Very Large,Loss,10,2678.438,False,True,Loyal,True,False,False,False,False
8859,CA-2018-135909,2018-10-13,2018-10-20,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96,5,0.2,1906.485,2018,10,Oct,Q4,4,2018-10,2018-Q4,Saturday,41,True,Oct,7,True,37.5,1016.792,False,True,1270.9899999999998,16-30%,Very Large,Strong (25%+),6,7721.714,True,True,Loyal,True,True,False,False,False
8863,CA-2016-125934,2016-09-11,2016-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,07501,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,4,0.0,96.416,2016,9,Sep,Q3,3,2016-09,2016-Q3,Sunday,36,True,Sep,7,True,46.0,52.4,False,False,0.0,No discount,Large,Strong (25%+),6,1860.418,False,True,Potential,False,True,False,False,False
8867,CA-2015-120411,2015-09-20,2015-09-23,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,5,0.3,-70.49,2015,9,Sep,Q3,3,2015-09,2015-Q3,Sunday,38,True,Sep,3,False,-14.285714285714285,98.686,True,True,211.47000000000008,16-30%,Very Large,Loss,6,6410.996,True,True,Loyal,False,True,False,False,False
8869,CA-2017-158260,2017-11-04,2017-11-08,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.4,2,0.2,77.22,2017,11,Nov,Q4,4,2017-11,2017-Q4,Saturday,44,True,Nov,4,False,11.25,343.2,False,True,171.5999999999999,16-30%,Very Large,Healthy (10-25%),9,1659.438,False,True,Loyal,True,True,False,False,False
8871,CA-2018-101805,2018-12-01,2018-12-06,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68,12,0.0,31.0992,2018,12,Dec,Q4,4,2018-12,2018-Q4,Saturday,48,True,Dec,5,False,43.99999999999999,5.890000000000001,False,False,0.0,No discount,Large,Strong (25%+),13,3406.8395,False,True,Champion,False,False,True,False,False
8872,CA-2018-101805,2018-12-01,2018-12-06,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0.0,5.4124,2018,12,Dec,Q4,4,2018-12,2018-Q4,Saturday,48,True,Dec,5,False,1.0,135.31,False,False,0.0,No discount,Very Large,Low (0-10%),13,3406.8395,False,True,Champion,True,False,False,False,False
8873,US-2015-105137,2015-10-10,2015-10-10,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,2,0.7,-71.3958,2015,10,Oct,Q4,4,2015-10,2015-Q4,Saturday,41,True,Oct,0,False,-70.0,50.997,True,True,237.986,50%+,Large,Loss,8,2663.086,False,True,Loyal,False,True,False,True,False
8874,US-2015-105137,2015-10-10,2015-10-10,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,2,0.7,-13.3936,2015,10,Oct,Q4,4,2015-10,2015-Q4,Saturday,41,True,Oct,0,False,-73.33333333333333,9.132,True,True,42.61599999999999,50%+,Medium,Loss,8,2663.086,False,True,Loyal,False,False,False,True,False
8875,CA-2018-142489,2018-11-14,2018-11-16,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99,5,0.8,-32.985,2018,11,Nov,Q4,4,2018-11,2018-Q4,Wednesday,46,False,Nov,2,False,-150.0,4.398,True,True,87.96000000000002,50%+,Medium,Loss,8,4266.812,False,True,Loyal,False,False,False,True,False
8877,US-2017-141264,2017-08-13,2017-08-19,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,1,0.8,-153.2024,2017,8,Aug,Q3,3,2017-08,2017-Q3,Sunday,32,True,Aug,6,True,-260.0,58.924,True,True,235.69600000000003,50%+,Large,Loss,8,3241.898,False,True,Loyal,False,True,False,True,False
8878,CA-2018-126928,2018-09-17,2018-09-23,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,07960,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.0,4,0.0,225.6,2018,9,Sep,Q3,3,2018-09,2018-Q3,Monday,38,False,Sep,6,True,47.0,120.0,False,False,0.0,No discount,Very Large,Strong (25%+),9,4355.150000000001,True,True,Champion,False,True,False,False,False
8880,US-2016-107944,2016-03-23,2016-03-25,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11,0.0,92.5056,2016,3,Mar,Q1,1,2016-03,2016-Q1,Wednesday,12,False,Mar,2,False,48.0,17.52,False,False,0.0,No discount,Large,Strong (25%+),5,814.012,False,True,Potential,False,True,True,False,False
8881,US-2016-107944,2016-03-23,2016-03-25,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,0.0,86.3892,2016,3,Mar,Q1,1,2016-03,2016-Q1,Wednesday,12,False,Mar,2,False,36.0,79.99,False,False,0.0,No discount,Very Large,Strong (25%+),5,814.012,False,True,Potential,False,True,False,False,False
8885,CA-2015-107398,2015-08-25,2015-08-30,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,6.528,4,0.7,-4.5696,2015,8,Aug,Q3,3,2015-08,2015-Q3,Tuesday,35,False,Aug,5,False,-70.0,1.632,True,True,15.231999999999996,50%+,Small,Loss,6,2454.928,False,True,Loyal,False,False,False,True,False
